Row ID,Order ID,Order Month in word,Order Date,Ship Date,Avg Shipping time,Order year,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
766,HA-2018-477829,Nov,11/25/2018,11/30/2018,5,2018,Standard Class,LM-24320,Laura Martin,Corporate,United States,Fairview,Wisconsin,81976,Central,FUR-BO-13395644,Furniture,Bookcases,Sauder Classic Bookcase,17
767,MA-2018-290098,Dec,12/6/2018,12/9/2018,3,2018,Second Class,DM-82599,Daniel Martin,Corporate,United States,Erie,Pennsylvania,52429,East,OFF-BI-64562230,Office Supplies,Binders,Avery Durable Ring Binders,100
768,MA-2017-215729,Oct,10/28/2017,10/31/2017,3,2017,Standard Class,SJ-47951,Susan Jackson,Consumer,United States,Fairview,Nevada,47984,West,TEC-CO-50918138,Technology,Copiers,HP OfficeJet Pro,47
769,NO-2015-441998,Apr,4/15/2015,4/17/2015,2,2015,Second Class,KM-79424,Karen Martinez,Consumer,United States,Cincinnati,Ohio,67331,Central,FUR-CH-43142007,Furniture,Chairs,Global Deluxe Stacking Chair,17
770,UT-2016-618238,Jul,7/15/2016,7/16/2016,1,2016,First Class,SM-83512,Sean Martinez,Corporate,United States,Riverside,Iowa,57868,Central,FUR-CH-52478852,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",25
771,MI-2018-423939,Apr,4/28/2018,4/30/2018,2,2018,Second Class,RL-15065,Robert Lee,Home Office,United States,Chandler,Arizona,32835,West,TEC-PH-13197958,Technology,Phones,Cisco Unified IP Phone,20
772,KE-2019-649741,Dec,12/12/2019,12/15/2019,3,2019,Second Class,RT-59466,Robert Thomas,Consumer,United States,Springfield,Virginia,81924,East,TEC-PH-30570629,Technology,Phones,Android Smartphone,78
773,SO-2015-366628,Oct,10/12/2015,10/14/2015,2,2015,Second Class,LW-55740,Linda Wilson,Consumer,United States,Chandler,Arizona,64781,West,TEC-PH-83394595,Technology,Phones,Apple iPhone 8,28
774,OR-2018-411265,Oct,10/18/2018,10/19/2018,1,2018,First Class,CM-25175,Claire Martinez,Consumer,United States,Fairview,Connecticut,41365,East,TEC-PH-70289303,Technology,Phones,Android Smartphone,59
775,GE-2019-811605,Jun,6/4/2019,6/5/2019,1,2019,First Class,SS-91601,Sarah Smith,Consumer,United States,Fairview,Minnesota,14720,Central,TEC-PH-26885883,Technology,Phones,Apple iPhone 8,105
776,TE-2019-890482,Aug,8/10/2019,8/15/2019,5,2019,Standard Class,MD-23042,Michael Davis,Home Office,United States,Riverside,Nebraska,34263,Central,FUR-CH-44312789,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",27
777,DI-2017-389830,Mar,3/6/2017,3/9/2017,3,2017,Second Class,SJ-35531,Susan Jackson,Corporate,United States,Fairview,Nebraska,60431,Central,OFF-ST-65634916,Office Supplies,Storage,Plastic Stackable Storage,28
778,GE-2015-614363,Dec,12/4/2015,12/10/2015,6,2015,Standard Class,RM-66121,Robert Martin,Consumer,United States,Greenville,North Dakota,28527,Central,TEC-PH-37764654,Technology,Phones,Android Smartphone,24
779,MA-2016-350345,Oct,10/26/2016,10/27/2016,1,2016,First Class,CB-44816,Claire Brown,Consumer,United States,Greenville,Hawaii,56745,West,TEC-AC-50423310,Technology,Accessories,Noise Cancelling Headphones,42
780,TE-2019-148001,Jan,1/18/2019,1/20/2019,2,2019,Second Class,MJ-55285,Michael Johnson,Consumer,United States,Greenville,Kentucky,44398,South,FUR-TA-76187564,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,186
781,NE-2019-764070,Jul,7/11/2019,7/17/2019,6,2019,Standard Class,JL-47168,John Lee,Consumer,United States,Greenville,Maryland,69395,East,FUR-CH-46478134,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",63
782,WA-2018-253902,Sep,9/13/2018,9/16/2018,3,2018,Standard Class,EJ-50747,Emily Johnson,Corporate,United States,Riverside,District of Columbia,60689,East,TEC-AC-79399618,Technology,Accessories,Logitech Wireless Mouse,45
783,SO-2015-483140,Jun,6/13/2015,6/16/2015,3,2015,Standard Class,LM-63779,Linda Martinez,Home Office,United States,Fairview,Oklahoma,57259,South,FUR-TA-24989697,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,28
784,SO-2015-538340,Oct,10/19/2015,10/21/2015,2,2015,Second Class,LW-30098,Linda Wilson,Corporate,United States,Greenville,New Jersey,81310,East,FUR-BO-18043851,Furniture,Bookcases,Bush Somerset Collection Bookcase,39
785,AR-2017-266024,May,5/28/2017,5/31/2017,3,2017,Standard Class,JG-52729,John Garcia,Consumer,United States,Springfield,Nevada,72514,West,TEC-AC-80524364,Technology,Accessories,USB-C Hub,57
786,NO-2017-185099,Oct,10/28/2017,11/3/2017,6,2017,Standard Class,WM-41499,William Miller,Corporate,United States,Greenville,Nebraska,76971,Central,OFF-PA-61309857,Office Supplies,Paper,Recycled Printer Paper,26
787,MI-2015-413211,Sep,9/12/2015,9/13/2015,1,2015,First Class,JT-85753,James Thomas,Corporate,United States,Fairview,Iowa,40195,Central,FUR-TA-27284194,Furniture,Tables,Adjustable Height Table,55
788,DE-2018-957056,Oct,10/10/2018,10/12/2018,2,2018,Second Class,WD-62321,William Davis,Consumer,United States,Cincinnati,Ohio,69730,Central,FUR-BO-70469528,Furniture,Bookcases,Bush Somerset Collection Bookcase,22
789,MI-2017-653621,Apr,4/14/2017,4/19/2017,5,2017,Standard Class,JD-42380,John Davis,Corporate,United States,Fairview,Montana,46571,West,FUR-BO-19452317,Furniture,Bookcases,Bush Somerset Collection Bookcase,22
790,MA-2015-443268,Dec,12/18/2015,12/22/2015,4,2015,Standard Class,CM-93975,Claire Moore,Corporate,United States,Fairview,Minnesota,14049,Central,TEC-AC-62454822,Technology,Accessories,Logitech Wireless Mouse,66
791,MI-2015-135019,May,5/14/2015,5/14/2015,0,2015,Same Day,SD-56604,Sean Davis,Home Office,United States,Springfield,New Mexico,17477,West,OFF-PA-29655669,Office Supplies,Paper,Recycled Printer Paper,16
792,HA-2017-640245,Apr,4/20/2017,4/22/2017,2,2017,Second Class,DM-47467,David Martin,Consumer,United States,Fairview,Indiana,55936,Central,FUR-CH-51984975,Furniture,Chairs,Global Deluxe Stacking Chair,62
793,WI-2018-183031,May,5/17/2018,5/19/2018,2,2018,Second Class,SJ-84725,Sarah Jackson,Consumer,United States,Fairview,Virginia,95964,East,OFF-BI-58070444,Office Supplies,Binders,Avery Durable Ring Binders,33
794,OK-2019-588289,May,5/10/2019,5/13/2019,3,2019,Standard Class,MM-47100,Michael Moore,Consumer,United States,Houston,Texas,45366,South,FUR-CH-30830078,Furniture,Chairs,Global Deluxe Stacking Chair,13
795,HA-2017-776754,Dec,12/11/2017,12/15/2017,4,2017,Standard Class,CT-85185,Claire Taylor,Consumer,United States,Charlotte,North Carolina,36977,South,FUR-CH-48203183,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",42
796,SO-2016-481226,Jan,1/12/2016,1/17/2016,5,2016,Standard Class,EG-42791,Emily Garcia,Consumer,United States,Aurora,Colorado,37891,West,FUR-TA-30111466,Furniture,Tables,Conference Room Table,14
797,PE-2019-369470,Jul,7/3/2019,7/6/2019,3,2019,Second Class,SM-12035,Sean Martin,Corporate,United States,Fairview,Utah,70373,West,OFF-PA-54767153,Office Supplies,Paper,Premium Photo Paper,50
798,MI-2017-142645,Apr,4/5/2017,4/9/2017,4,2017,Standard Class,RG-72043,Robert Gute,Consumer,United States,Greenville,Indiana,29130,Central,FUR-CH-72912922,Furniture,Chairs,Ergonomic Mesh Task Chair,34
799,RH-2016-122300,Jul,7/22/2016,7/28/2016,6,2016,Standard Class,JA-64554,James Anderson,Consumer,United States,Miami,Florida,31552,South,OFF-BI-40722883,Office Supplies,Binders,Avery Durable Ring Binders,101
800,OR-2017-487023,Dec,12/12/2017,12/15/2017,3,2017,Second Class,LM-87563,Laura Martin,Home Office,United States,Riverside,Wyoming,96370,West,OFF-PA-22514247,Office Supplies,Paper,Hammermill Copy Paper,63
801,NO-2015-895009,Nov,11/7/2015,11/8/2015,1,2015,First Class,SW-83692,Susan Wilson,Corporate,United States,Springfield,Rhode Island,13848,East,OFF-BI-62415708,Office Supplies,Binders,Basic 3 Ring Binder,18
802,AR-2016-319656,Oct,10/17/2016,10/19/2016,2,2016,Second Class,MA-12051,Michael Anderson,Consumer,United States,Riverside,Maine,99182,East,FUR-CH-60840595,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",12
803,NE-2017-616649,Oct,10/23/2017,10/27/2017,4,2017,Standard Class,JW-76879,James Wilson,Corporate,United States,Riverside,New Jersey,93201,East,FUR-BO-64313798,Furniture,Bookcases,Sauder Classic Bookcase,25
804,SO-2019-715874,Jul,7/8/2019,7/11/2019,3,2019,Standard Class,LJ-50548,Laura Johnson,Consumer,United States,Riverside,Iowa,12844,Central,FUR-BO-25757632,Furniture,Bookcases,Bush Somerset Collection Bookcase,19
805,IL-2018-154746,Jul,7/25/2018,7/31/2018,6,2018,Standard Class,LS-84020,Laura Smith,Consumer,United States,Worcester,Massachusetts,79303,East,OFF-BI-65316265,Office Supplies,Binders,Avery Durable Ring Binders,99
806,AR-2018-237790,Dec,12/28/2018,1/3/2019,6,2018,Standard Class,MW-55898,Michael Wilson,Corporate,United States,Riverside,Virginia,27531,East,TEC-PH-52203508,Technology,Phones,Cisco Unified IP Phone,53
807,IO-2017-398148,Mar,3/18/2017,3/22/2017,4,2017,Standard Class,DM-41407,Daniel Moore,Consumer,United States,Springfield,Kentucky,69717,South,FUR-CH-44873411,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",70
808,HA-2015-703083,Feb,2/19/2015,2/24/2015,5,2015,Standard Class,WD-65092,William Davis,Consumer,United States,Fairview,District of Columbia,61671,East,TEC-AC-18128561,Technology,Accessories,Logitech Wireless Mouse,45
809,AR-2016-495131,Dec,12/2/2016,12/5/2016,3,2016,Second Class,DT-40596,David Taylor,Consumer,United States,Eugene,Oregon,40513,West,TEC-PH-44719678,Technology,Phones,Cisco Unified IP Phone,48
810,TE-2019-760774,Aug,8/28/2019,8/29/2019,1,2019,First Class,JM-20503,James Miller,Home Office,United States,Riverside,Mississippi,10698,South,FUR-BO-72512847,Furniture,Bookcases,Bush Somerset Collection Bookcase,39
811,NE-2015-880837,Nov,11/12/2015,11/12/2015,0,2015,Same Day,CJ-26210,Claire Jackson,Consumer,United States,Buffalo,New York,43361,East,FUR-BO-43268584,Furniture,Bookcases,Bush Somerset Collection Bookcase,77
812,CO-2019-782534,Feb,2/26/2019,3/3/2019,5,2019,Standard Class,JM-79002,Jessica Moore,Corporate,United States,San Antonio,Texas,75556,South,FUR-CH-62558931,Furniture,Chairs,Ergonomic Mesh Task Chair,48
813,FL-2018-993021,Dec,12/18/2018,12/21/2018,3,2018,Standard Class,LG-46636,Linda Gute,Consumer,United States,Fairview,North Dakota,33643,Central,FUR-BO-18194445,Furniture,Bookcases,Sauder Classic Bookcase,21
814,OH-2016-778924,Dec,12/1/2016,12/7/2016,6,2016,Standard Class,RT-66036,Robert Thomas,Corporate,United States,Springfield,West Virginia,29012,East,OFF-PA-99454371,Office Supplies,Paper,Premium Photo Paper,88
815,MI-2018-866960,Aug,8/2/2018,8/8/2018,6,2018,Standard Class,RL-19582,Robert Lee,Consumer,United States,Tucson,Arizona,78451,West,FUR-BO-51467255,Furniture,Bookcases,Sauder Classic Bookcase,33
816,MI-2019-849128,Dec,12/21/2019,12/27/2019,6,2019,Standard Class,JL-59886,John Lee,Consumer,United States,Miami,Florida,12351,South,TEC-AC-36167844,Technology,Accessories,Logitech Wireless Mouse,40
817,DI-2015-757238,Nov,11/17/2015,11/23/2015,6,2015,Standard Class,DM-62473,David Martinez,Corporate,United States,Riverside,Missouri,30110,Central,OFF-PA-85481565,Office Supplies,Paper,Recycled Printer Paper,6
818,MA-2015-821620,Jan,1/1/2015,1/4/2015,3,2015,Second Class,CA-49552,Claire Anderson,Corporate,United States,Greenville,New Hampshire,77697,East,TEC-PH-36389085,Technology,Phones,Cisco Unified IP Phone,78
819,AR-2018-941213,May,5/23/2018,5/28/2018,5,2018,Standard Class,SJ-80266,Sean Johnson,Consumer,United States,Greenville,Kentucky,51132,South,TEC-PH-70818984,Technology,Phones,Android Smartphone,56
820,MI-2019-527686,Feb,2/24/2019,2/25/2019,1,2019,First Class,JM-97891,James Martinez,Consumer,United States,Fairview,Oklahoma,48302,South,OFF-PA-49701886,Office Supplies,Paper,Recycled Printer Paper,35
821,WY-2015-674457,Mar,3/15/2015,3/18/2015,3,2015,Standard Class,WL-93705,William Lee,Consumer,United States,Springfield,North Dakota,61058,Central,TEC-CO-88685224,Technology,Copiers,Canon imageCLASS Copier,42
822,IN-2018-563445,Mar,3/14/2018,3/18/2018,4,2018,Standard Class,WA-29755,William Anderson,Consumer,United States,Greenville,Wyoming,33096,West,TEC-CO-70784484,Technology,Copiers,HP OfficeJet Pro,38
823,MI-2015-865932,Jun,6/1/2015,6/4/2015,3,2015,Standard Class,EG-42398,Emily Garcia,Corporate,United States,Springfield,Minnesota,60823,Central,OFF-BI-21327772,Office Supplies,Binders,Avery Durable Ring Binders,27
824,MO-2018-488223,Jul,7/24/2018,7/27/2018,3,2018,Standard Class,LM-55002,Laura Martin,Consumer,United States,Pittsburgh,Pennsylvania,81770,East,TEC-CO-42691435,Technology,Copiers,Brother Laser Copier,70
825,NE-2018-837753,Dec,12/10/2018,12/16/2018,6,2018,Standard Class,RG-31078,Robert Gute,Corporate,United States,Chandler,Arizona,95556,West,FUR-BO-30101850,Furniture,Bookcases,Ikea Billy Bookcase,58
826,TE-2015-819418,Nov,11/27/2015,11/27/2015,0,2015,Same Day,CM-30464,Claire Moore,Consumer,United States,Fairview,Maryland,91156,East,FUR-BO-57790509,Furniture,Bookcases,Bush Somerset Collection Bookcase,35
827,KE-2018-965696,Dec,12/12/2018,12/18/2018,6,2018,Standard Class,EM-74195,Emily Moore,Consumer,United States,Springfield,Utah,43545,West,OFF-ST-44054883,Office Supplies,Storage,Fellowes Bankers Box,59
828,WI-2019-324028,Nov,11/17/2019,11/22/2019,5,2019,Standard Class,JG-60665,Jessica Gute,Consumer,United States,Fairview,Utah,93078,West,TEC-PH-53240446,Technology,Phones,Android Smartphone,51
829,IN-2019-738656,Jan,1/9/2019,1/12/2019,3,2019,Second Class,RB-77042,Robert Brown,Consumer,United States,Riverside,South Dakota,42926,Central,TEC-CO-78686881,Technology,Copiers,Brother Laser Copier,39
830,UT-2015-781226,Sep,9/5/2015,9/8/2015,3,2015,Standard Class,JL-39805,James Lee,Consumer,United States,Springfield,Virginia,80468,East,FUR-BO-34661887,Furniture,Bookcases,Ikea Billy Bookcase,45
831,IL-2016-942649,Jun,6/24/2016,6/26/2016,2,2016,Second Class,EM-16999,Emily Moore,Home Office,United States,Riverside,Maine,86765,East,TEC-PH-58372724,Technology,Phones,Android Smartphone,23
832,NE-2016-916211,Feb,2/14/2016,2/20/2016,6,2016,Standard Class,JT-53499,James Taylor,Consumer,United States,Colorado Springs,Colorado,23491,West,TEC-PH-40164512,Technology,Phones,Android Smartphone,61
833,VE-2017-616172,Mar,3/17/2017,3/18/2017,1,2017,First Class,JJ-79284,Jessica Jackson,Home Office,United States,Dallas,Texas,65806,South,FUR-BO-80646476,Furniture,Bookcases,Sauder Classic Bookcase,16
834,IO-2015-621237,Mar,3/28/2015,4/1/2015,4,2015,Standard Class,MG-69258,Michael Gute,Consumer,United States,Springfield,Minnesota,16363,Central,TEC-AC-67558296,Technology,Accessories,Logitech Wireless Mouse,29
835,AL-2019-250561,Jan,1/28/2019,2/2/2019,5,2019,Standard Class,WM-98405,William Miller,Consumer,United States,Toledo,Ohio,57747,Central,OFF-BI-10765425,Office Supplies,Binders,Cardinal Heavyweight Binders,10
836,SO-2018-977465,Oct,10/26/2018,10/28/2018,2,2018,Second Class,KA-29559,Karen Anderson,Consumer,United States,Colorado Springs,Colorado,59755,West,TEC-PH-69404620,Technology,Phones,Cisco Unified IP Phone,48
837,AL-2019-329515,Nov,11/6/2019,11/7/2019,1,2019,First Class,SM-41892,Sean Miller,Consumer,United States,Riverside,Idaho,10121,West,TEC-PH-25314580,Technology,Phones,Apple iPhone 8,139
838,RH-2015-752261,Dec,12/18/2015,12/21/2015,3,2015,Standard Class,CD-39227,Claire Davis,Corporate,United States,Fairview,Idaho,32881,West,TEC-PH-75202640,Technology,Phones,Cisco Unified IP Phone,49
839,FL-2015-816214,Dec,12/27/2015,12/30/2015,3,2015,Second Class,RW-37758,Robert Wilson,Home Office,United States,Portland,Oregon,13237,West,TEC-AC-61060479,Technology,Accessories,Noise Cancelling Headphones,78
840,OK-2019-497093,Jul,7/12/2019,7/18/2019,6,2019,Standard Class,KM-37158,Karen Miller,Corporate,United States,Raleigh,North Carolina,58955,South,TEC-PH-46133440,Technology,Phones,Cisco Unified IP Phone,217
841,MI-2016-290074,Feb,2/3/2016,2/8/2016,5,2016,Standard Class,LM-53722,Linda Martin,Corporate,United States,Riverside,Delaware,80465,East,TEC-PH-72465977,Technology,Phones,Apple iPhone 8,68
842,CO-2018-270064,May,5/25/2018,5/29/2018,4,2018,Standard Class,LM-21308,Linda Martinez,Consumer,United States,Fairview,Iowa,63089,Central,TEC-AC-87093394,Technology,Accessories,Logitech Wireless Mouse,33
843,OR-2019-870845,Jul,7/15/2019,7/18/2019,3,2019,Second Class,LD-65118,Laura Davis,Consumer,United States,Greenville,South Carolina,69155,South,FUR-BO-80086933,Furniture,Bookcases,Bush Somerset Collection Bookcase,27
844,AR-2015-559680,Mar,3/17/2015,3/23/2015,6,2015,Standard Class,DL-76013,Daniel Lee,Corporate,United States,Columbus,Georgia,29943,South,TEC-AC-59084134,Technology,Accessories,Logitech Wireless Mouse,53
845,WA-2015-181123,Aug,8/28/2015,8/31/2015,3,2015,Second Class,RB-36812,Robert Brown,Consumer,United States,Greenville,New Jersey,72706,East,OFF-PA-75042488,Office Supplies,Paper,Premium Photo Paper,23
846,UT-2015-745316,Sep,9/19/2015,9/23/2015,4,2015,Standard Class,SJ-21173,Sarah Johnson,Consumer,United States,Riverside,Rhode Island,10337,East,OFF-PA-47252309,Office Supplies,Paper,Hammermill Copy Paper,24
847,NE-2015-325153,Nov,11/13/2015,11/14/2015,1,2015,First Class,JB-67692,James Brown,Home Office,United States,Riverside,Connecticut,87261,East,TEC-AC-81012350,Technology,Accessories,Logitech Wireless Mouse,96
848,KE-2015-888754,Dec,12/12/2015,12/13/2015,1,2015,First Class,SM-66310,Sarah Moore,Home Office,United States,Salem,Oregon,10458,West,FUR-CH-84614669,Furniture,Chairs,Ergonomic Mesh Task Chair,74
849,NO-2019-378614,Feb,2/12/2019,2/16/2019,4,2019,Standard Class,SM-94901,Sarah Moore,Corporate,United States,Dallas,Texas,61240,South,FUR-TA-22356445,Furniture,Tables,Adjustable Height Table,15
850,OH-2018-280243,Feb,2/4/2018,2/9/2018,5,2018,Standard Class,CT-25695,Claire Thomas,Consumer,United States,Toledo,Ohio,50042,Central,TEC-AC-31422822,Technology,Accessories,Noise Cancelling Headphones,32
851,KE-2019-176372,Nov,11/24/2019,11/28/2019,4,2019,Standard Class,JG-32209,James Gute,Home Office,United States,Greenville,Delaware,81626,East,FUR-CH-34298986,Furniture,Chairs,Ergonomic Mesh Task Chair,30
852,SO-2019-560377,Mar,3/26/2019,3/27/2019,1,2019,First Class,SW-10385,Susan Wilson,Consumer,United States,Fairview,Indiana,27545,Central,OFF-PA-24947354,Office Supplies,Paper,Recycled Printer Paper,47
853,NO-2019-505663,Jan,1/9/2019,1/14/2019,5,2019,Standard Class,CM-97448,Claire Martinez,Consumer,United States,Greenville,South Dakota,63027,Central,FUR-CH-45328150,Furniture,Chairs,Global Deluxe Stacking Chair,79
854,WY-2016-776180,Sep,9/10/2016,9/13/2016,3,2016,Standard Class,RG-69209,Robert Garcia,Consumer,United States,Bellevue,Washington,92991,West,FUR-CH-27372988,Furniture,Chairs,Ergonomic Mesh Task Chair,201
855,MI-2016-518141,Sep,9/27/2016,9/30/2016,3,2016,Standard Class,RD-62968,Robert Davis,Home Office,United States,Fairview,Minnesota,14115,Central,TEC-CO-63598537,Technology,Copiers,Canon imageCLASS Copier,40
856,DI-2019-409434,Jan,1/1/2019,1/4/2019,3,2019,Second Class,CJ-70649,Claire Johnson,Home Office,United States,Greenville,Kentucky,62521,South,FUR-BO-19145389,Furniture,Bookcases,Bush Somerset Collection Bookcase,31
857,RH-2016-335489,Dec,12/16/2016,12/20/2016,4,2016,Standard Class,EG-21199,Emily Gute,Corporate,United States,Springfield,South Dakota,57680,Central,TEC-AC-34292723,Technology,Accessories,Logitech Wireless Mouse,75
858,PE-2015-350331,Jul,7/14/2015,7/18/2015,4,2015,Standard Class,LB-12038,Laura Brown,Consumer,United States,Springfield,Wisconsin,36081,Central,FUR-CH-69896857,Furniture,Chairs,Global Deluxe Stacking Chair,26
859,WA-2018-935062,Jun,6/21/2018,6/21/2018,0,2018,Same Day,SM-50624,Sarah Martinez,Consumer,United States,Tucson,Arizona,50891,West,TEC-AC-45869060,Technology,Accessories,USB-C Hub,49
860,HA-2019-248570,Jul,7/5/2019,7/10/2019,5,2019,Standard Class,JB-61523,James Brown,Consumer,United States,Riverside,South Dakota,85544,Central,TEC-PH-47931646,Technology,Phones,Android Smartphone,41
861,MO-2019-989357,Aug,8/21/2019,8/22/2019,1,2019,First Class,SW-28717,Sarah Wilson,Home Office,United States,Fairview,North Dakota,76178,Central,FUR-BO-81813271,Furniture,Bookcases,Ikea Billy Bookcase,8
862,RH-2019-394227,Feb,2/11/2019,2/15/2019,4,2019,Standard Class,DT-21016,Daniel Thomas,Consumer,United States,Greenville,Virginia,77365,East,TEC-CO-98606038,Technology,Copiers,Canon imageCLASS Copier,57
863,MA-2015-179551,Oct,10/19/2015,10/25/2015,6,2015,Standard Class,WA-20708,William Anderson,Consumer,United States,Cleveland,Ohio,70995,Central,FUR-BO-60856099,Furniture,Bookcases,Ikea Billy Bookcase,36
864,MA-2018-323821,Feb,2/2/2018,2/3/2018,1,2018,First Class,JM-97678,James Miller,Corporate,United States,Fairview,Wisconsin,53011,Central,OFF-ST-17116045,Office Supplies,Storage,Plastic Stackable Storage,71
865,OK-2019-152572,Jul,7/14/2019,7/16/2019,2,2019,Second Class,DG-34155,Daniel Garcia,Consumer,United States,Riverside,Idaho,36390,West,TEC-CO-19261267,Technology,Copiers,Brother Laser Copier,53
866,NE-2018-811026,Dec,12/16/2018,12/19/2018,3,2018,Second Class,ET-77797,Emily Thomas,Home Office,United States,New York City,New York,85343,East,FUR-TA-60048936,Furniture,Tables,Conference Room Table,19
867,LO-2019-561297,Dec,12/7/2019,12/10/2019,3,2019,Standard Class,SM-99363,Susan Martinez,Consumer,United States,Riverside,Oklahoma,21082,South,TEC-PH-54433734,Technology,Phones,Apple iPhone 8,45
868,AL-2019-403287,Jun,6/5/2019,6/9/2019,4,2019,Standard Class,MT-25494,Michael Thomas,Home Office,United States,Raleigh,North Carolina,33552,South,TEC-PH-17332246,Technology,Phones,Android Smartphone,15
869,AL-2017-695843,Jul,7/6/2017,7/11/2017,5,2017,Standard Class,LS-36785,Laura Smith,Consumer,United States,Albany,New York,94761,East,TEC-PH-15997416,Technology,Phones,Apple iPhone 8,26
870,PE-2015-667581,Jun,6/11/2015,6/17/2015,6,2015,Standard Class,KB-25311,Karen Brown,Consumer,United States,Riverside,Maine,49669,East,FUR-CH-55562102,Furniture,Chairs,Global Deluxe Stacking Chair,58
871,IO-2017-945883,Mar,3/3/2017,3/6/2017,3,2017,Standard Class,DG-98516,Daniel Gute,Consumer,United States,Springfield,Alabama,32222,South,OFF-PA-23728931,Office Supplies,Paper,Hammermill Copy Paper,29
872,DE-2016-965133,Jul,7/28/2016,8/2/2016,5,2016,Standard Class,CB-93688,Claire Brown,Consumer,United States,Springfield,Wyoming,81053,West,TEC-AC-37167846,Technology,Accessories,Logitech Wireless Mouse,92
873,MA-2015-712614,Mar,3/13/2015,3/16/2015,3,2015,Standard Class,WM-76951,William Miller,Corporate,United States,New York City,New York,70975,East,TEC-AC-11349436,Technology,Accessories,Noise Cancelling Headphones,16
874,IO-2015-836033,Mar,3/25/2015,3/28/2015,3,2015,Standard Class,SJ-50606,Sean Jackson,Consumer,United States,Sacramento,California,37713,West,FUR-TA-36716732,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,34
875,CO-2018-813181,May,5/28/2018,6/3/2018,6,2018,Standard Class,LJ-22702,Laura Johnson,Consumer,United States,Riverside,Alaska,89119,West,OFF-ST-46092708,Office Supplies,Storage,Plastic Stackable Storage,25
876,DE-2017-542172,Mar,3/3/2017,3/8/2017,5,2017,Standard Class,LT-91987,Linda Taylor,Corporate,United States,Fairview,Minnesota,50395,Central,FUR-CH-61395823,Furniture,Chairs,Global Deluxe Stacking Chair,71
877,VI-2017-734011,Jul,7/20/2017,7/21/2017,1,2017,First Class,ED-61949,Emily Davis,Consumer,United States,Springfield,Maryland,48475,East,TEC-CO-22030032,Technology,Copiers,Brother Laser Copier,79
878,WI-2018-170433,Dec,12/27/2018,12/29/2018,2,2018,Second Class,KJ-43759,Karen Johnson,Corporate,United States,Greenville,South Carolina,69700,South,FUR-TA-53064167,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,58
879,AR-2017-782218,Nov,11/20/2017,11/25/2017,5,2017,Standard Class,JG-40234,Jessica Gute,Corporate,United States,Springfield,Mississippi,57388,South,TEC-PH-22295035,Technology,Phones,Cisco Unified IP Phone,134
880,UT-2018-965648,May,5/13/2018,5/15/2018,2,2018,Second Class,MM-21040,Michael Miller,Consumer,United States,Riverside,Mississippi,16960,South,FUR-TA-31166983,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,32
881,IO-2015-176477,Feb,2/13/2015,2/14/2015,1,2015,First Class,KM-41041,Karen Miller,Corporate,United States,Greenville,South Dakota,28112,Central,OFF-ST-17417156,Office Supplies,Storage,Plastic Stackable Storage,74
882,VI-2019-852503,May,5/2/2019,5/6/2019,4,2019,Standard Class,RM-18888,Robert Moore,Consumer,United States,Fairview,Kansas,47470,Central,OFF-ST-48292081,Office Supplies,Storage,Desktop File Organizer,18
883,PE-2017-939681,Mar,3/17/2017,3/21/2017,4,2017,Standard Class,JM-48571,John Miller,Consumer,United States,Riverside,Virginia,92440,East,FUR-TA-87593976,Furniture,Tables,Adjustable Height Table,21
884,NE-2015-303569,May,5/28/2015,6/1/2015,4,2015,Standard Class,KT-49804,Karen Taylor,Consumer,United States,Springfield,South Carolina,33026,South,TEC-AC-82264940,Technology,Accessories,USB-C Hub,83
885,DE-2019-572329,Jun,6/28/2019,7/4/2019,6,2019,Standard Class,JS-14784,James Smith,Home Office,United States,Tucson,Arizona,87154,West,TEC-AC-31051877,Technology,Accessories,Noise Cancelling Headphones,21
886,KA-2018-935071,Aug,8/2/2018,8/4/2018,2,2018,Second Class,CB-27367,Claire Brown,Corporate,United States,Greenville,Nebraska,50903,Central,TEC-AC-25839249,Technology,Accessories,Noise Cancelling Headphones,75
887,CO-2015-964202,Mar,3/22/2015,3/22/2015,0,2015,Same Day,SJ-97747,Sean Johnson,Corporate,United States,Riverside,Montana,92552,West,FUR-TA-59996671,Furniture,Tables,Adjustable Height Table,42
888,WE-2015-215094,Jul,7/10/2015,7/14/2015,4,2015,Standard Class,DG-92388,David Gute,Home Office,United States,Greenville,Maryland,71313,East,TEC-PH-61990375,Technology,Phones,Android Smartphone,101
